MJD	log10(E)	ang_err	RA	Dec
   56032      5.6      7.2    352.0    -69.6
   56032      4.2      0.7    127.1    -31.3
   56032      5.0      0.3    303.0    -54.8
   56032      4.8      0.2     89.9    -40.9
   56032      4.6      0.3    271.8    -41.1
   56032      3.6      0.2     88.4    -13.7
   56032      3.5      0.3     93.3     -9.2
   56032      4.8      0.2    150.5    -59.4
   56032      4.8      3.6     58.6    -18.3
   56032      4.7      0.9     86.2    -43.6
   56032      4.1      0.2    109.8    -22.9
   56032      3.9      0.3    123.5    -11.8
   56032      5.5      0.3    151.7    -26.3
   56032      4.2      0.3    204.2    -21.1
   56032      4.5      1.0    152.7    -38.3
   56032      3.2      0.4    115.5     -8.8
   56032      4.8      0.8    324.4    -34.4
   56032      4.2      0.2    219.6    -34.9
   56032      3.7      1.0     58.5    -11.5
   56032      4.3      0.3    241.8    -19.1
   56032      3.1      0.6      6.6    -10.1
   56032      4.4      0.5    175.3    -24.2
   56032      4.0      0.3    284.4    -36.0
   56032      4.2      0.2    356.3    -32.1
   56032      4.7      0.2    314.2    -28.6
   56032      5.7      1.0    352.1    -50.8
   56032      4.8      0.8     12.2    -29.9
   56032      5.8      0.9    323.6    -47.5
   56032      5.0      0.8    215.1    -71.4
   56032      2.9      0.6    344.2    -21.9
   56032      4.8      1.0    146.7    -35.9
   56032      3.8      0.4    103.8    -12.1
   56032      5.1      0.3    251.2    -65.6
   56032      3.0      0.3    298.1     -7.2
   56032      3.4      0.2    278.1    -14.2
   56032      4.4      0.2    295.2    -29.6
   56032      5.1     12.0    149.0    -49.3
   56032      4.9      0.3    134.4    -21.3
   56032      3.5      0.3    333.9    -13.0
   56032      5.1      0.6    340.3    -36.1
   56032      5.1      1.1    123.0    -29.9
   56032      4.2      0.3     21.7    -32.7
   56032      4.1      0.9    185.9    -14.5
   56032      4.7      0.2    285.2    -44.3
   56032      3.2      0.4    250.0     -9.1
   56032      3.9      0.2    185.1    -11.6
   56032      4.4      0.9     87.5    -20.3
   56032      4.2      2.4    127.7    -81.9
   56032      3.5      0.2    281.2    -24.7
   56032      5.0      1.0    314.3    -39.5
   56032      4.3      0.2    327.6    -43.3
   56032      5.6      0.7     59.1    -61.7
   56032      5.4      1.2    348.8    -52.6
   56032      4.8      1.4    243.1    -76.2
   56032      3.8      1.0    336.4    -76.3
   56032      4.9      0.4    328.9    -43.1
   56032      4.6      0.3    349.7    -26.0
   56032      4.9      0.5    245.3    -61.1
   56032      3.5      0.3    271.2    -12.2
   56032      4.1      0.2    303.4    -44.3
   56032      4.6      0.3    188.9    -28.1
   56032      4.6      0.4     18.2    -35.6
   56032      4.5      0.9    248.2    -23.8
   56032      4.7      0.2    136.8    -33.2
   56032      4.3      0.5     29.3    -28.2
   56032      4.9      2.1    105.9    -32.4
   56032      4.7      0.5    198.7    -72.3
   56032      3.3      0.9    303.2    -12.6
   56032      4.8      1.0    309.9    -41.0
   56032      3.9      0.1    282.3    -62.8
   56032      4.2      0.8    168.6    -17.8
   56032      5.1      0.3    170.0    -56.3
   56032      4.7      0.8     26.3    -80.3
   56032      4.5      2.2     61.2    -18.5
   56032      5.0      1.4    140.0    -45.9
   56032      3.9      0.3    354.3    -18.8
   56032      4.8      1.5    117.7    -34.4
   56032      4.2      0.2    284.6    -25.3
   56032      4.6      0.8    264.5    -24.3
   56032      3.3      0.6    314.9    -11.0
   56032      4.3      0.3     60.8    -21.0
   56032      4.6      0.6    209.7    -21.0
   56032      4.1      0.3    312.9    -13.5
   56032      5.6      0.5    310.3    -38.4
   56032      4.9      0.7    211.4    -45.8
   56032      4.3      0.2    165.5    -29.7
   56032      4.9      0.2    345.0    -28.9
   56032      3.3      0.7     92.7    -21.1
   56032      4.3      0.8    355.6    -84.6
   56032      4.4      0.3     65.6    -31.8
   56032      3.5      0.4    229.7    -10.0
   56032      4.0      0.4    256.6    -18.4
   56032      4.9      0.7    308.4    -72.1
   56032      4.9      0.5    296.5    -17.4
   56032      4.3      0.4    304.2    -20.5
   56032      4.4      0.2      9.3    -55.8
   56032      5.4      0.3    213.7    -60.1
   56032      5.0      2.2    251.2    -64.2
   56032      5.0      0.5     52.1    -38.5
   56032      5.2      1.5    248.6    -44.1
   56032      4.8      1.1    304.5    -45.8
   56032      5.2      1.5     27.8    -58.0
   56032      4.0      0.3    120.2    -19.6
   56032      3.5      0.1    143.3    -15.9
   56032      5.3      0.8    300.6    -31.8
   56032      3.1      0.3    351.6    -24.4
   56032      4.7      0.6     32.5    -32.8
   56032      3.9      0.6    106.5    -43.8
   56032      3.9      0.2     81.4    -13.8
   56032      4.6      0.4    326.2    -28.3
   56032      3.0      0.4    355.6     -5.2
   56032      5.1      0.5    357.9    -48.1
   56032      4.0      0.2    131.3    -21.9
   56032      5.8      1.1    130.1    -30.9
   56032      4.9      1.6    300.9    -20.5
   56032      3.2      0.2    139.1    -17.8
   56032      4.3      0.2    324.0    -20.1
   56032      4.4      0.2     75.8    -42.3
   56032      3.2      2.5    330.5     -8.2
   56032      5.0      5.3    289.1    -18.9
   56032      4.9      0.9    311.1    -65.5
   56032      4.8      1.5     70.9    -43.8
   56032      5.7      0.7     34.1    -27.3
   56032      2.8      3.6     33.0     -7.2
   56032      4.6      0.4     29.6    -35.2
   56032      4.2      0.9    116.2    -86.9
   56033      4.7      0.9    271.6    -37.2
   56033      4.4      0.1     51.6    -54.5
   56033      5.0      1.7     46.8    -32.1
   56033      2.7      0.9     57.8     -5.8
   56033      4.3      0.5    198.9    -33.8
   56033      4.5      0.2    120.7    -33.6
   56033      5.8      2.9    328.6    -40.8
   56033      4.7      2.3    157.1    -62.5
   56033      5.3      1.4    204.8    -22.1
   56033      4.8      1.4    120.1    -24.0
   56033      4.7      1.0    176.7    -19.7
   56033      3.6      0.4    227.5    -75.8
   56033      4.1      0.7    152.4    -20.6
   56033      4.0      0.5     93.8    -15.2
   56033      5.3      1.2    156.3    -52.9
   56033      3.1      0.3    278.9    -37.7
   56033      5.1      0.4     10.0    -54.7
   56033      4.9      0.3     98.0    -52.2
   56033      5.0      0.7    198.0    -36.6
   56033      3.7      0.2     34.6    -16.7
   56033      4.4      0.2     80.6    -22.7
   56033      5.1      0.8    226.4    -39.4
   56033      4.1      0.3    326.7    -28.5
   56033      5.0      0.7    175.2    -35.6
   56033      3.3      0.4    129.7     -8.8
   56033      5.1      2.3    313.3    -55.3
   56033      5.7      1.3     80.0    -29.2
   56033      3.4      0.4    177.1    -20.5
   56033      4.9      0.2     93.0    -57.0
   56033      5.6      0.5    323.4    -44.4
   56033      3.3      0.3    155.6    -13.0
   56033      4.7      1.0    238.8    -52.7
   56033      3.3      1.2     91.8     -6.8
   56033      4.4      0.2     75.1    -25.2
   56033      4.4      0.2    266.1    -27.0
   56033      5.2      0.2    253.6    -25.5
   56033      5.4      1.7     24.1    -63.9
   56033      4.5      0.2    152.4    -65.2
   56033      4.4      1.7    245.8    -56.5
   56033      4.8      1.6     85.2    -45.8
   56033      4.9      0.3    308.9    -44.1
   56033      5.5      1.3    264.5    -50.1
   56033      4.8      0.2     95.9    -22.1
   56033      3.0      0.2    197.8     -8.4
   56033      3.9      0.3     77.7    -13.4
   56033      5.0      1.0     22.0    -62.0
   56033      3.6      0.4      3.9    -13.8
   56033      2.6      1.6     37.6     -7.6
   56033      4.7      0.8    147.6    -64.2
   56033      4.1      0.2    109.4    -19.5
   56033      5.1      0.2    341.8    -35.1
   56033      4.7      0.2    338.0    -44.6
   56033      3.6      0.7    216.5    -11.6
   56033      3.0      0.3    162.0    -21.3
   56033      3.5      0.3     35.6    -11.0
   56033      4.3      0.3    326.9    -24.1
   56033      4.3      0.2    241.1    -27.2
   56033      4.9      0.6     68.6    -43.6
   56033      4.2      0.4    317.6    -29.4
   56033      5.4      3.0     51.6    -21.3
   56033      5.0      1.4     73.4    -59.8
   56033      5.2      0.2    232.3    -60.0
   56033      4.2      0.2     42.5    -37.0
   56033      4.7      0.3    128.3    -26.6
   56033      2.9      0.4     92.0    -13.4
   56033      4.1      0.3     46.1    -21.6
   56033      3.7      0.2    335.8    -15.9
   56033      3.1      0.7    260.1     -9.0
   56033      4.2      0.6    257.4    -88.9
   56033      3.3      0.6    348.5    -11.1
   56033      4.2      0.2    319.6    -22.4
   56033      4.9      1.3     50.0    -52.6
   56033      5.1      0.5    285.1    -28.6
   56033      5.1      0.3    127.2    -57.6
   56033      5.2      0.3     13.8    -61.7
   56033      4.8      0.3    337.7    -73.1
   56033      3.7      0.3    289.9    -55.6
   56033      5.2      1.4    222.6    -32.5
   56033      5.0      0.6    236.9    -41.0
   56033      3.2      1.0    329.6    -16.3
   56033      5.4      1.0    200.2    -71.7
   56033      4.9      2.1    156.1    -58.8
   56033      2.9      0.3    346.9     -8.1
   56033      5.6      2.5    183.9    -46.7
   56033      4.9      1.3    127.4    -73.5
   56033      3.9      0.2    348.4    -19.9
   56033      4.1      0.5    304.3    -20.7
   56033      5.5      4.6     34.4    -30.7
   56033      6.2      2.5    289.7    -64.1
   56033      4.0      0.3    218.8    -18.8
   56033      4.8      0.6    281.5    -21.1
   56033      3.0      1.3    268.1     -5.8
   56033      3.9      0.3    209.9    -15.3
   56033      4.2      1.3     79.8    -23.1
   56033      4.9      2.3    101.6    -68.9
   56033      4.3      1.9     91.5    -20.0
   56033      4.5      0.2    321.7    -49.8
   56033      4.4      0.2    263.1    -32.6
   56033      4.9      0.8     60.7    -73.1
   56033      5.3      0.7    259.8    -53.4
   56033      4.7      0.3    350.0    -16.8
   56033      3.6      1.1    227.1    -19.4
   56033      4.7      1.6    306.3    -53.6
   56033      4.9      0.3    349.3    -59.2
   56033      4.4      0.2    131.4    -15.3
   56033      5.2      1.8    100.6    -56.2
   56033      2.9      0.4     76.2     -9.0
   56033      5.4      3.7    181.6    -40.3
   56033      5.5      0.6    217.5    -28.9
   56033      4.5      0.6    273.2    -26.1
   56033      4.7      0.2    161.2    -48.8
   56033      4.5      0.4    128.4    -40.0
   56033      4.6      0.6    144.9    -44.3
   56033      4.5      0.3    162.9    -24.6
   56033      3.4      0.2      1.8    -10.9
   56033      4.4      0.3     37.7    -13.8
   56033      4.2      0.2    293.8    -19.4
   56033      5.5      1.8    225.0    -51.0
   56033      3.9      0.4    358.9    -12.3
   56033      4.4      0.3     31.4    -19.4
   56033      4.3      0.3     90.1    -51.7
   56033      4.1      1.5    105.4    -30.3
   56033      4.0      0.3    284.4    -19.1
   56033      5.7      0.6     15.4    -38.7
   56033      4.1      0.2    193.4    -63.6
   56033      4.5      0.4    207.5    -37.5
   56033      5.1      0.2    212.3    -43.7
   56033      4.2      0.6    280.0    -19.0
   56033      5.6      1.3    264.7    -35.0
   56033      3.4      0.3    328.6    -10.9
   56033      5.1      2.1    349.2    -31.3
   56033      4.9      0.2    182.7    -39.9
   56033      3.5      0.3     23.3    -12.5
   56033      4.1      0.9    195.3    -18.6
   56033      5.5      1.2    203.7    -47.4
   56033      4.6      0.9    348.9    -25.5
   56033      4.3      0.4     31.3    -33.9
   56033      5.5      0.9    186.9    -48.3
   56033      5.0      0.5    329.4    -31.7
   56033      2.8      5.8    150.9     -7.5
   56033      4.7      0.3    296.3    -56.7
   56033      4.5      1.0    151.0    -37.2
   56033      5.0      3.0    326.3    -29.6
   56033      5.2      0.2    238.3    -55.0
   56033      4.0      1.0     99.2    -38.5
   56033      4.6      0.3     78.5    -41.7
   56033      3.2      0.2    294.1    -13.9
   56033      4.5      0.5    355.5    -17.0
   56034      4.9      0.4    151.8    -70.4
   56034      4.9      2.8    133.8    -28.3
   56034      4.3      0.9    172.0    -40.7
   56034      4.0      0.7    100.7    -61.9
   56034      5.0      0.3     10.8    -75.8
   56034      4.5      1.7    244.9    -19.5
   56034      4.6      0.2    189.3    -26.5
   56034      3.5      0.3    163.7     -8.5
   56034      3.7      0.2     40.0    -13.9
   56034      4.1      0.6     98.3    -15.5
   56034      4.1      0.9    318.7    -19.8
   56034      4.3      0.3    194.6    -44.0
   56034      5.2      3.1    315.6    -22.9
   56034      3.9      0.3     47.6    -19.8
   56034      5.0      0.3     48.6    -37.8
   56034      5.5      0.2     94.1    -28.4
   56034      4.8      0.6    165.2    -77.2
   56034      4.2      0.2    217.3    -13.1
   56034      4.5      0.3     86.6    -19.4
   56034      5.8      0.7    167.4    -41.9
   56034      3.2      0.6     28.4     -5.9
   56034      5.3      1.6     50.8    -56.0
   56034      4.0      0.4    157.7    -22.6
   56034      5.1      1.5     31.7    -38.1
   56034      4.3      0.2    295.6    -64.7
   56034      4.7      0.2    306.4    -23.3
   56034      5.1      0.4     14.9    -22.7
   56034      3.8      0.9    169.3    -42.3
   56034      4.2      0.2    330.7    -25.7
   56034      4.6      0.9     42.9    -41.1
   56034      3.4      0.7    224.1    -10.9
   56034      4.8      0.8     43.9    -38.7
   56034      4.8      1.8     63.2    -28.8
   56034      4.4      0.3     34.5    -49.3
   56034      4.9      4.8    355.4    -20.3
   56034      4.4      0.2    318.8    -35.2
   56034      5.3      1.2    196.3    -33.5
   56034      4.5      0.3    229.1    -52.5
   56034      4.3      0.2    302.7    -28.4
   56034      5.2      1.4    214.0    -51.9
   56034      3.1      0.6     42.0     -7.1
   56034      3.3      1.8     45.4     -9.9
   56034      4.4      0.3    281.4    -27.4
   56034      3.7      0.2    255.8    -64.9
   56034      4.4      0.3     64.2    -25.7
   56034      4.6      0.2    287.7    -55.8
   56034      4.1      0.2    214.9    -17.1
   56034      4.5      2.6     94.0    -30.0
   56034      3.4      0.7    324.7     -9.0
   56034      4.6      0.3    137.8    -32.9
   56034      5.6      0.7    203.8    -44.5
   56034      5.0      0.3     97.2    -54.7
   56034      5.1      0.9     71.7    -51.5
   56034      5.1      0.6      2.6    -52.1
   56034      4.0      0.4     50.9    -18.0
   56034      5.3      1.1    156.6    -47.2
   56034      3.1      0.3     97.6     -9.7
   56034      5.0      0.3    224.4    -37.4
   56034      4.3      0.3     94.1    -20.7
   56034      5.0      3.3     46.3    -13.7
   56034      3.9      0.2    229.3    -31.1
   56034      2.9      0.8     83.1     -5.5
   56034      3.2      0.3    251.3    -13.3
   56034      5.1      1.4    274.5    -60.4
   56034      4.0      1.5    169.0    -60.0
   56034      5.1      1.8    288.9    -40.4
   56034      4.9      0.3    236.4    -30.3
   56034      4.5      0.2     66.7    -14.9
   56034      4.9      0.8    306.0    -49.2
   56034      4.4      0.3    313.9    -17.9
   56034      4.9      0.2    143.1    -51.0
   56034      4.8      0.7     67.4    -25.6
   56034      3.1      0.4    349.8     -9.0
   56034      5.3      0.3    157.3    -33.9
   56034      4.2      0.2    350.7    -24.7
   56034      4.3      0.7    134.1    -16.9
   56034      5.3      3.2    136.9    -34.7
   56034      4.6      0.2    245.5    -38.7
   56034      5.5      0.9    133.6    -41.9
   56034      3.6      0.4    273.8    -11.7
   56034      4.5      0.3    153.3    -30.0
   56034      4.8      0.3    205.4    -57.8
   56034      3.8      1.4    314.0    -15.1
   56034      4.6      0.3    114.4    -30.6
   56034      4.7      0.2    301.5    -36.7
   56034      4.2      0.2    107.3    -31.8
   56034      4.9      0.4    256.2    -46.9
   56034      5.0      3.4    213.6    -43.7
   56034      5.4      0.5    278.8    -29.5
   56034      4.8      0.2     69.9    -65.3
   56034      4.7      0.2    123.9    -42.7
   56034      5.1      0.8    216.9    -43.7
   56034      4.8      0.5    354.0    -83.4
   56034      5.1      1.6    333.6    -45.4
   56034      4.6      0.2    306.2    -42.9
   56034      3.7      0.2    294.4    -11.9
   56034      4.2      0.5     85.7    -74.8
   56034      4.1      0.2     45.3    -17.5
   56034      4.7      0.2    265.8    -38.9
   56034      3.8      0.2    354.5    -18.6
   56034      4.3      0.4     27.9    -64.0
   56034      4.3      1.3     64.7    -16.0
   56034      4.9      1.4     76.9    -75.5
   56034      3.8      1.9     98.4    -15.0
   56034      4.7      0.2     93.9    -47.7
   56034      4.8      0.3    200.9    -54.7
   56035      5.4      0.3    268.7    -38.1
   56035      3.8      0.2     44.8    -20.8
   56035      5.4      1.3    235.8    -27.2
   56035      2.9      0.3    118.9    -10.0
   56035      5.3      1.3    353.0    -56.3
   56035      4.0      0.4    220.7    -49.9
   56035      3.3      0.3    314.6    -10.0
   56035      4.9      6.8    303.3    -64.7
   56035      5.1      0.2    110.7    -36.8
   56035      5.0      0.9    324.2    -38.5
   56035      4.3      3.8    334.1    -72.1
   56035      4.3      0.3    350.0    -20.9
   56035      5.4      0.5     37.7    -46.1
   56035      3.2      0.5     60.8    -11.6
   56035      3.4      0.1    278.3    -13.7
   56035      4.6      0.3    151.0    -65.9
   56035      3.0      0.5     18.5     -6.5
   56035      4.5      0.2    229.1    -20.8
   56035      4.9      0.6     51.6    -61.4
   56035      3.7      0.3    292.4    -19.5
   56035      4.3      0.2    224.2    -18.7
   56035      4.3      0.4     43.5    -32.6
   56035      4.2      1.4     85.6    -15.4
   56035      4.1      0.2     24.9    -20.2
   56035      5.4      4.2    122.4    -24.2
   56035      4.4      0.5    118.4    -21.9
   56035      5.4      3.5    340.4    -64.8
   56035      4.6      0.7    274.0    -71.0
   56035      3.8      0.3    144.9    -10.3
   56035      4.2      0.2    213.4    -26.1
   56035      3.8      0.4     56.8    -24.4
   56035      5.6      1.4    259.8    -67.5
   56035      4.6      0.2     53.2    -60.2
   56035      4.0      0.4    315.3    -89.2
   56035      3.2      0.9    251.1     -7.0
   56035      4.1      1.3     28.2    -18.0
   56035      5.2      3.2    347.5    -75.6
   56035      4.1      1.3    129.1    -15.1
   56035      4.2      3.1    155.6    -50.1
   56035      4.1      0.8    333.1    -39.8
   56035      4.8      0.3     47.9    -54.9
   56035      3.6      1.1    108.7    -26.7
   56035      4.7      0.2    316.8    -16.2
   56035      4.9      1.8    157.6    -14.0
   56035      4.8      1.8    270.6    -30.0
   56035      5.1      5.1    165.3    -39.6
   56035      4.3      0.6     42.7    -42.4
   56035      4.6      0.3    353.9    -64.2
   56035      4.1      1.3    281.8    -30.7
   56035      4.7      0.2    180.2    -17.3
   56035      4.7      0.3     63.3    -29.6
   56035      5.1      0.6      7.6    -62.3
   56035      4.2      0.2    327.4    -24.1
   56035      5.4      1.3    290.7    -53.1
   56035      4.8      0.8    237.2    -62.8
   56035      3.5      0.2    216.4    -13.9
   56035      4.6      0.6    179.3    -51.7
   56035      4.7      0.4    247.6    -57.8
   56035      4.8      0.6    124.1    -28.1
   56035      3.3      1.1    232.0     -9.6
   56035      4.3      0.3    354.5    -19.5
   56035      5.3      0.2     83.4    -48.7
   56035      4.2      0.2    305.1    -19.0
   56035      3.8      1.3    112.3    -87.1
   56035      4.5      1.2    102.1    -24.6
   56035      4.8      0.3     79.7    -45.8
   56035      4.5      0.6     81.9    -33.7
   56035      5.0      1.3     22.3    -59.1
   56035      4.8      0.3    176.9    -56.4
   56035      5.0      2.7      6.6    -26.3
   56035      3.7      1.0     67.2    -11.6
   56035      5.0      0.8     64.6    -34.6
   56035      3.9      0.2    279.7    -27.3
   56035      4.5      0.3    226.4    -49.0
   56035      4.1      0.2    228.2    -13.5
   56035      3.6      0.7    286.4    -13.9
   56035      4.4      0.5    210.5    -21.5
   56035      3.0      0.3      6.5     -8.2
   56035      3.9      0.3    228.5    -20.7
   56035      4.5      1.5    227.3    -32.3
   56035      4.1      0.2    104.7    -16.6
   56035      4.4      1.4     35.2    -50.8
   56035      4.9      1.1    165.2    -27.5
   56035      5.5      3.2    187.4    -70.9
   56035      3.8      0.3    110.6    -17.5
   56035      5.2      0.5    292.0    -61.0
   56035      5.2      2.0    356.4    -40.3
   56035      5.3      3.6    242.0    -41.6
   56035      5.3      0.8    279.6    -55.7
   56035      5.3      0.6    190.7    -61.8
   56035      4.9      0.3     17.4    -23.8
   56035      3.2      0.4    107.5    -10.7
   56035      5.0      0.6    315.8    -47.5
   56035      5.0      0.2    231.4    -70.8
   56035      4.8      0.3    160.5    -51.8
   56035      3.8      0.2     96.8    -17.1
   56035      4.8      1.4     88.2    -77.4
   56035      5.1      1.2    176.2    -66.3
   56035      4.8      0.2    337.7    -25.1
   56035      4.6      0.3    324.0    -77.9
   56035      5.0      0.4    295.2    -36.5
   56035      3.9      1.3    158.6    -14.1
   56035      5.0      0.5    103.5    -52.4
   56035      4.4      0.4    111.6    -74.7
   56035      4.7      0.6    113.8    -33.0
   56035      4.4      0.3     99.1    -19.4
   56035      4.8      0.2    299.7    -44.2
   56035      3.2      1.9    332.9     -5.2
   56035      3.6      1.2    182.5    -15.4
   56035      5.0      0.3    152.8    -26.7
   56035      4.1      0.4    305.9    -28.3
   56035      5.7     12.6    273.9    -68.7
   56035      3.1      0.3     82.4    -26.3
   56035      5.4      0.4    320.7    -36.1
   56035      4.9      0.5    140.7    -68.0
   56035      4.8      0.3    272.3    -29.0
   56035      3.1      0.4    146.8     -7.8
   56035      5.2      0.6    171.2    -57.2
   56035      4.7      0.4    348.0    -66.6
   56035      5.0      3.0     34.9    -57.1
   56035      3.9      0.2    147.2    -17.6
   56035      3.5      1.6    311.6     -6.2
   56035      3.5      0.7     55.3    -13.5
   56035      5.3      0.3     91.8    -58.2
   56035      5.6      0.7     65.0    -30.9
   56035      5.3      0.3    195.0    -27.8
   56035      3.9      0.3     94.7    -13.8
   56035      5.5      1.2    232.6    -55.2
   56035      4.7      0.8    129.7    -60.8
   56035      4.7      0.2     42.8    -42.9
   56035      4.4     12.8    278.1    -24.6
   56035      5.6      0.4    357.1    -37.0
   56035      4.8      0.5     76.2    -49.8
   56035      4.6      0.2    160.0    -27.7
   56035      3.9      2.6    276.3    -61.7
   56035      3.4      0.2    265.8    -12.8
   56035      4.2      0.4    110.8    -23.1
   56035      3.5      0.3    213.6    -22.4
   56035      4.1      0.8    274.6    -41.4
   56035      4.1      0.4    235.0    -18.3
   56035      4.6      0.2    334.4    -23.7
   56035      3.0      0.3    289.9     -8.9
   56035      5.0      2.7    175.8    -38.3
   56035      3.6      0.2     68.3    -21.2
   56035      4.4      0.2    170.4    -29.3
   56035      4.6      0.6    223.6    -58.6
   56035      4.2      0.2    157.8    -89.3
   56035      4.4      0.2     99.0    -54.7
   56035      2.9      0.7    142.8     -8.0
   56035      5.5      2.0      6.7    -53.1
   56035      3.2      0.3    341.0    -11.4
   56035      3.3      0.3    283.5    -19.5
   56035      4.5      0.2    133.9    -18.5
   56035      5.3      1.1     65.6    -63.1
   56035      4.6      0.5    126.4    -27.4
   56035      4.3      4.7     92.1    -21.0
   56035      4.3      0.2    155.3    -27.2
   56035      5.4      0.9    310.3    -52.1
   56035      5.5      0.4     72.5    -37.1
   56035      4.4      0.3    120.2    -54.0
   56035      4.3      0.2    114.9    -26.9
   56035      3.4      0.3    124.1    -11.8
   56035      5.0      0.5    162.7    -42.4
   56035      5.0      0.5     34.5    -65.9
   56035      4.8      0.5    298.3    -79.5
   56035      4.2      1.4    105.8    -43.4
   56035      4.0      0.2    118.6    -22.6
   56035      4.4      0.3     79.0    -42.1
   56035      5.0      0.6    323.8    -42.2
   56035      4.6      0.4    340.8    -50.1
   56035      3.1      0.4    206.3    -73.1
   56035      4.3      0.2    267.1    -40.2
   56035      3.8      0.2     96.3    -22.5
   56035      4.7      0.7    340.6    -39.1
   56035      4.5      0.2    219.6    -42.4
   56035      4.6      1.5    284.3    -39.6
   56035      3.8      0.2     40.0    -27.3
   56035      3.9      0.2    130.4    -39.1
   56035      3.8      0.3    110.0    -88.8
   56035      5.2      0.3     13.8    -50.2
   56035      4.6      0.4     76.9    -14.9
   56035      4.9      2.6    225.4    -28.6
   56036      3.0      0.5     57.3     -9.0
   56036      4.6      0.4     84.8    -58.4
   56036      4.7      0.8     21.0    -44.8
   56036      4.3      0.2    258.0    -21.1
   56036      4.3      0.3    336.4    -62.7
   56036      4.5      0.5     76.4    -25.7
   56036      4.8      0.2    264.7    -49.0
   56036      4.4      0.4     64.5    -42.9
   56036      4.5      0.7    222.6    -22.2
   56036      4.4      3.2    320.5    -22.5
   56036      2.9      0.8     34.2     -6.9
   56036      4.1      0.1    296.0    -69.4
   56036      4.5      0.2    218.1    -46.5
   56036      5.0      3.0    255.9    -64.8
   56036      5.3      0.2    221.6    -24.3
   56036      4.4      0.2     98.2    -27.1
   56036      4.5      0.3     12.2    -24.5
   56036      4.3      0.3    177.1    -27.8
   56036      4.9      0.2    248.1    -44.5
   56036      3.1      0.6    200.4     -8.2
   56036      4.8      0.4    285.4    -48.9
   56036      5.5      1.8    281.7    -24.2
   56036      5.9      1.2    140.2    -60.6
   56036      5.1      0.5     19.4    -48.1
   56036      3.9      0.2    157.5     -9.2
   56036      4.1      0.3    228.1    -12.3
   56036      3.1      0.3    179.8    -11.5
   56036      3.8      2.4    159.4    -50.3
   56036      3.2      0.3    349.2    -13.3
   56036      5.0      0.3    318.5    -28.7
   56036      4.6      0.3     57.4    -36.4
   56036      3.6      3.8    163.9    -18.0
   56036      4.5      0.3     21.5    -32.2
   56036      4.7      0.2    202.2    -15.4
   56036      4.9      0.8    244.5    -62.1
   56036      4.2      0.2    248.4    -32.1
   56036      4.8      0.5    180.6    -58.7
   56036      3.5      1.6    236.6    -14.0
   56036      4.3      6.4     99.8    -74.9
   56036      4.6      0.6     13.9    -37.5
   56036      5.3      0.9    327.3    -65.2
   56036      3.7      0.3    153.4    -12.3
   56036      3.8      0.3    270.2    -23.6
   56036      4.9      0.3    325.2    -40.9
   56036      4.0      0.2    353.9    -17.8
   56036      4.3      0.2    312.9    -17.0
   56036      4.6      0.8    334.4    -18.3
   56036      4.6      0.2     43.4    -74.2
   56036      3.4      0.4     24.5     -5.6
   56036      4.7      0.2    312.3    -41.1
   56036      4.3      0.3    130.1    -47.9
   56036      5.7      1.0    311.6    -42.2
   56036      4.6      0.2    308.5    -51.7
   56036      3.5      0.2    196.9    -12.0
   56036      5.1      2.1    313.2    -51.1
   56036      4.8      0.5    238.9    -39.9
   56036      4.8      0.3    120.2    -56.7
   56036      3.3      0.3    303.0     -9.6
   56036      3.3      0.3    350.2    -11.0
   56036      5.1      0.3     54.2    -50.4
   56036      4.4      0.2    320.0    -67.5
   56036      4.6      0.2    250.2    -34.9
   56036      5.0      1.7    359.7    -23.9
   56036      4.8      0.3    303.7    -64.9
   56036      4.9      1.2    147.9    -28.8
   56036      5.0      0.3     32.9    -58.7
   56036      4.3      0.2    165.1    -20.7
   56036      4.3      1.7    271.1    -17.5
   56036      4.2      2.0    319.4    -12.5
   56036      4.4      1.2     42.9    -40.9
   56036      4.7      0.7    289.7    -34.2
   56036      5.0      0.4    317.4    -71.8
   56036      5.6      5.7    161.8    -25.0
   56036      3.9      0.2     35.1    -20.3
   56036      5.0      0.2    195.4    -24.6
   56036      3.2      0.9    157.6     -6.8
   56036      5.5      0.3    122.0    -44.3
   56036      3.6      0.2    116.1    -16.9
   56036      5.8      1.9     75.9    -56.5
   56036      3.8      0.4    324.7    -16.5
   56036      3.6      0.3    248.0    -68.7
   56036      4.0      0.3    332.6    -29.3
   56036      3.8      0.6     92.8    -20.1
   56036      4.5      0.3    189.9    -32.8
   56036      5.6      2.5    119.3    -44.2
   56036      4.7      1.3    190.0    -52.2
   56036      5.0      0.3    113.0    -57.2
   56036      5.7      0.4    128.8    -43.6
   56036      4.1      0.8    214.3    -17.7
   56036      4.5      0.2    199.5    -33.1
   56036      5.6      2.4     44.5    -46.4
   56036      4.0      0.2    165.9    -19.7
   56036      3.6      0.6    270.7    -11.8
   56036      3.4      0.2    207.5    -11.9
   56036      4.8      0.2     22.4    -66.8
   56036      3.4      0.5    196.3     -7.1
   56036      4.2      1.1    274.2    -50.1
   56036      4.8      0.5    164.0    -44.1
   56036      4.8      0.2     80.3    -32.9
   56036      4.4      0.4    355.8    -39.4
   56036      4.9      0.9     29.8    -61.1
   56036      5.1      1.1    219.0    -57.1
   56036      4.6      1.2    270.8    -36.5
