MJD	log10(E)	ang_err	RA	Dec
   55919      3.3      1.6     98.8      9.4
   55919      3.3      2.1     17.8      6.6
   55919      2.4      2.1     27.6      7.9
   55919      3.2      0.4    285.8     -5.0
   55919      3.5      0.5    215.0     48.9
   55919      3.1      2.2    336.2     75.5
   55919      3.0      0.5    220.0     31.9
   55919      3.4      0.3    233.2     -1.3
   55919      2.9      1.9     32.7     54.6
   55919      2.9      0.9     46.0     22.9
   55919      2.9      2.2    304.1     29.1
   55919      3.0      0.7    350.1     14.9
   55919      2.7      0.4     56.3     27.5
   55919      2.9      0.4     52.1     24.8
   55919      2.6      1.2    221.3     20.2
   55919      3.0      0.6     31.2      6.0
   55919      3.2      1.1    156.0     51.0
   55919      2.9      3.3    168.5     13.6
   55919      3.0      0.6    262.3      9.6
   55919      3.0      0.3    176.2     39.4
   55919      2.8      0.4    186.4      8.9
   55919      2.8      0.9    101.0     40.8
   55919      2.9      0.9    221.0      7.3
   55919      2.9      2.1    349.6     28.1
   55919      2.9      0.8    254.5      6.7
   55919      2.8      3.1    166.7     87.7
   55919      3.6      0.5    359.0      4.8
   55919      2.9      3.0     42.2     19.2
   55919      3.0      1.3    292.0      8.7
   55919      2.9      4.7      5.9     18.0
   55919      2.8      1.0    337.3     54.8
   55919      3.6      1.4    358.4     -2.8
   55919      3.4      1.7    114.4      6.8
   55920      2.9      4.4     49.8     15.4
   55920      2.8      1.0    131.7     25.4
   55920      2.9      0.8     88.6      2.1
   55920      2.8      0.4     89.8     25.9
   55920      3.0      0.4    222.6     27.5
   55920      2.8      4.1     81.5     23.5
   55920      3.2      0.3    318.7     44.3
   55920      3.0      2.8     45.8     25.5
   55920      2.5      5.2      2.6     56.3
   55920      3.0      0.6    224.7     -0.4
   55920      3.2      0.6    344.8     -1.3
   55920      3.4      2.9    242.6     56.3
   55920      2.9      1.3    147.0      1.9
   55920      3.0      8.6     27.5     61.6
   55920      2.6      3.2    150.2     82.3
   55920      2.9      0.8     54.5     34.9
   55920      3.3      1.2     34.0     -4.5
   55920      2.8      0.5    265.5      6.3
   55920      2.9      0.7    143.9     39.1
   55920      2.7      2.6      6.5     32.0
   55920      3.1      0.7     78.2     -1.5
   55920      3.2      0.8     10.0     15.6
   55920      2.9      0.6    190.9      7.6
   55920      3.1      0.7    241.6     29.4
   55920      2.9      1.4    326.5     -2.0
   55920      3.3      0.4     42.9     17.1
   55920      2.8      0.7    224.4     69.4
   55920      2.6      5.6     12.5     25.5
   55920      3.6      0.7    273.4     15.2
   55920      3.3      0.4    126.2     -1.3
   55920      3.0      0.9     44.1      3.0
   55920      2.8      2.1    274.4     33.3
   55920      3.1      3.0    116.4     16.9
   55920      2.9      0.3    352.3      4.5
   55920      3.4      0.3    236.2     10.0
   55920      3.1      0.6    154.1      4.9
   55920      3.0      0.4    348.3     -1.7
   55920      3.1      2.1      6.8     62.9
   55920      2.9      1.5     91.0      3.1
   55920      3.7      0.3     11.2     11.0
   55920      2.9      0.5    161.5     -0.8
   55920      2.8      0.6     34.5      0.8
   55920      2.9      0.4     68.9     27.1
   55920      2.9      0.8    114.1     48.5
   55920      3.0      1.2    304.2     28.0
   55920      3.0      2.3    234.7      8.2
   55920      2.6      1.4    109.7     67.8
   55920      3.6      0.8    303.3     29.4
   55920      2.9      1.4    348.9     46.1
   55920      3.0      2.6     48.6     60.2
   55920      2.9      2.1     89.3     61.9
   55920      2.8      2.5     75.2     20.1
   55920      2.8      0.3    160.3      5.3
   55920      4.0      0.8    138.3     21.3
   55920      2.6      0.8    296.8      8.7
   55920      2.6      5.4     10.4     21.0
   55920      3.1      0.4    255.5      6.8
   55920      2.6      5.8    138.1     60.3
   55920      2.9      0.5     84.4     19.1
   55920      2.4      1.2     36.3      8.5
   55920      3.0      1.3     51.1     58.0
   55920      3.1      0.8      6.8     31.5
   55920      3.0      0.5     62.6     20.6
   55920      3.5      0.5    173.0     39.3
   55920      3.2      1.1    327.3     -0.8
   55920      2.9      0.8    104.0      3.1
   55920      3.2      1.1     26.0     -3.6
   55920      3.1      0.9    158.6     19.7
   55920      2.6      2.6     37.6     16.8
   55920      3.1      0.8    301.5      3.8
   55920      2.8     26.1     61.9     81.0
   55920      3.4      0.3     34.2     23.8
   55920      3.1      1.5    167.7      1.0
   55920      2.9      0.9    114.5      4.7
   55920      3.0      0.3    223.4      4.3
   55920      3.2      0.4    215.1      9.4
   55920      3.2      0.5    351.8      0.1
   55920      3.0      1.0    262.6     15.1
   55920      3.3      0.7    155.1      2.4
   55920      3.0      0.8      6.4     35.0
   55920      2.9      0.5    262.0     -3.5
   55920      2.7      2.4     66.1     14.7
   55920      3.6      0.2     38.6     27.6
   55920      3.6      4.7     30.9     48.4
   55920      3.3      0.2    105.9      0.3
   55920      3.1      1.3    177.3     44.7
   55920      2.9      0.9    116.3     26.3
   55920      3.1      1.4    226.3     18.6
   55920      2.9      0.3     52.8     80.8
   55920      3.1      0.7    170.2     11.1
   55920      3.0      0.6    338.6     11.4
   55920      3.4      0.6     71.6     28.0
   55920      2.9      0.5     91.8     34.5
   55920      2.9      3.8    298.8     25.6
   55920      2.9      0.5    127.4     45.7
   55920      3.4      0.5    220.9      6.1
   55920      3.2      0.4    131.6     12.6
   55920      2.8      0.5    343.1     43.4
   55920      2.8      0.5    283.1     -1.9
   55920      3.4      0.5    127.1      4.7
   55920      3.4      1.0    249.9      1.4
   55920      2.9      1.0    294.2      9.3
   55920      3.1      0.7    271.7     13.8
   55920      2.9      0.2     49.1      6.3
   55920      3.0      1.2    300.4     35.8
   55920      2.9      0.8    126.4     27.0
   55920      2.8      1.0      4.0     -0.2
   55920      3.0      0.6    246.5      4.9
   55920      3.1      0.6     72.5     22.4
   55920      2.9      0.6    252.5     54.2
   55920      2.9      0.3    339.3     -2.6
   55920      2.7     16.7    294.0      4.2
   55920      3.6      0.8     72.2      9.0
   55920      3.5      0.7    237.1     11.5
   55920      2.8      1.7     85.8     80.2
   55920      3.3      0.7    333.0     14.2
   55920      2.9      3.3     60.2     -3.5
   55920      3.0      0.3    137.9     33.3
   55920      3.0      0.8      3.2     -0.7
   55920      2.9      1.5    132.2     34.9
   55920      2.8      1.1     13.7     77.3
   55920      3.3      2.4     44.7     -0.6
   55920      3.1      0.7    239.2      9.9
   55920      2.7      0.5     95.1     50.1
   55920      3.1      2.9     58.8     66.2
   55920      2.8      1.1     65.2     25.2
   55920      2.7      0.8    304.8     18.1
   55920      3.1      0.8    133.1     36.9
   55920      3.8      2.6     21.8      5.1
   55920      3.3      0.3    124.4     60.4
   55920      2.9      2.0    236.0     61.5
   55920      4.0      2.2     21.7     13.1
   55920      2.7      0.5    244.4     65.1
   55920      3.0      3.7    309.1     14.1
   55920      2.9      0.3    354.1     26.0
   55920      3.0      1.4    274.7      0.6
   55920      3.1      1.2     64.1      0.6
   55920      3.1      1.4     46.3      3.5
   55920      3.1      0.5    330.5     26.3
   55920      3.0      0.4    354.4      9.8
   55920      2.5      1.2     53.9     57.5
   55920      3.1      0.8    168.8     12.3
   55920      3.4      0.8     18.6     11.6
   55920      3.3      0.9    214.1      1.9
   55920      2.9      0.5     89.0      6.8
   55920      3.0      0.5     77.5     11.9
   55920      2.9      1.3    235.4      2.5
   55920      3.0      1.5     63.1     -0.6
   55920      2.8      0.7    107.6     40.9
   55920      2.9      0.6    344.4     19.4
   55920      2.8      0.5    159.3     50.7
   55920      3.0      0.7    300.7     65.9
   55920      2.9      2.3    325.4     36.7
   55920      3.0      1.4    305.8     -3.1
   55920      3.4      0.8     43.9     42.2
   55920      2.6      1.3    290.2     46.6
   55920      3.1      0.5    143.7     -0.7
   55920      4.5      0.8     66.2     -3.9
   55920      3.4      0.3    342.1     14.8
   55920      2.9      1.2    191.9      4.0
   55920      3.3      0.5     41.1     20.3
   55920      2.7      1.8    257.9     20.5
   55920      3.1      0.9      3.8     16.0
   55920      2.9      0.9    240.6     55.7
   55920      3.0      0.8    351.4     37.3
   55920      2.8      3.9    214.7      2.5
   55920      3.2      5.7    323.6     47.5
   55920      3.1      1.2    269.6     55.3
   55920      2.8      1.2    101.1     27.5
   55920      2.9      0.6     94.6      0.7
   55920      3.7      0.7    115.2     20.2
   55920      2.9      0.3    299.3     39.8
   55920      2.7      0.7     28.6     45.8
   55920      2.9      0.7    105.1     44.9
   55920      3.5      1.0    208.6      4.7
   55920      3.2      1.6     94.7     12.0
   55920      3.1      0.8     88.5     45.7
   55920      2.9      2.0    126.5     34.7
   55920      2.6      2.4     21.0     49.4
   55920      3.0      0.6     16.2     -0.1
   55920      2.9      1.2    273.4     -4.3
   55920      3.4      0.4     33.0     37.6
   55920      2.9      0.8     91.6     61.3
   55920      3.0      0.6    106.4      9.6
   55920      2.9      1.6     73.9     59.3
   55920      3.0      0.8    255.7     17.2
   55920      3.2      0.6     52.0      5.2
   55920      3.5      0.5     63.5     -1.6
   55920      2.6      2.5     58.0     49.5
   55920      2.8      0.9    352.6     -1.9
   55920      4.0      2.7    267.2     43.8
   55920      3.2      0.4    336.7     -1.7
   55920      2.9      0.4    298.8     69.4
   55920      2.8      3.6    223.3      0.4
   55920      2.8      2.3     11.4      8.8
   55920      3.1      0.8    280.1      6.8
   55920      3.0      0.8    217.6     44.8
   55920      3.2      0.6    195.3      7.9
   55920      2.8      1.0    253.0     24.6
   55920      3.3      0.3    129.3     10.0
   55920      2.8      0.6     79.4      5.2
   55920      2.7      2.9    174.1     26.3
   55920      3.1      1.8     25.0     26.9
   55920      2.6      1.6    156.5     77.7
   55920      2.8      3.3     65.5     17.4
   55920      2.8      2.0     32.9     28.8
   55920      3.6      0.8      0.4      8.7
   55920      3.0      1.4    337.3     26.7
   55920      3.1      0.7    296.8     38.7
   55920      3.1      0.4    298.7      5.5
   55920      2.9      1.4    148.3     26.8
   55920      2.8      0.8    174.0      6.6
   55920      2.6      0.8     99.7     65.6
   55920      2.9      0.7    134.7     31.3
   55920      2.8      1.4    170.9     18.0
   55920      3.2      2.4     82.8     47.2
   55920      3.2      1.8    214.3     36.2
   55920      2.9      1.9    275.0      5.9
   55920      2.9      0.6    352.7      7.0
   55920      2.9      4.9    101.9     57.4
   55920      3.6      0.6    356.5      9.4
   55920      3.1      1.9    232.5     27.6
   55920      3.0      0.5    172.3     34.6
   55920      2.9      0.5     95.0     58.4
   55920      3.0      0.2    314.3     15.8
   55920      2.9      1.2    345.5      1.2
   55921      2.9      0.5     19.4      9.4
   55921      2.9      1.6     32.4     23.2
   55921      2.8      0.9    232.0     41.9
   55921      2.8      1.3    137.3     35.0
   55921      2.9      0.5     12.5     16.9
   55921      3.1      0.9    303.2     23.7
   55921      2.7      2.2     91.9     81.7
   55921      3.3      1.7      1.2      5.0
   55921      3.5      2.9    144.1     53.4
   55921      2.8      1.1    263.3     68.8
   55921      3.3      0.7    166.2     11.5
   55921      2.8      0.6    137.8     27.7
   55921      3.1      1.3    241.7     -1.4
   55921      3.2      0.8    315.3     36.7
   55921      3.2      2.6    150.4     10.2
   55921      3.2      1.7     50.0     26.1
   55921      3.2      1.0    273.5     20.9
   55921      3.0      1.4     36.6     15.4
   55921      3.3      1.0    245.9     40.8
   55921      2.8      0.5    281.5     13.2
   55921      2.7      1.2    308.2     16.1
   55921      3.1      0.4    253.7     37.3
   55921      3.0      3.5    333.7     19.8
   55921      4.0      1.0    162.5      1.7
   55921      2.7      3.2    240.7      1.9
   55921      3.0      0.5     98.9     40.3
   55921      2.9      1.7    102.2      3.5
   55921      3.5      1.2    164.1     17.8
   55921      3.9      0.1    172.3     -2.2
   55921      3.2      0.4    276.0     44.4
   55921      2.8      2.2     83.2     17.3
   55921      3.3      1.4    348.6     30.1
   55921      3.0      1.7    274.7      1.4
   55921      2.9      1.5    231.6     16.1
   55921      2.9      1.1    270.1     23.6
   55921      2.9      0.6     70.6     34.3
   55921      2.3      2.3     54.8     23.7
   55921      3.0      0.4    147.8     24.9
   55921      3.3      3.3    196.1     55.3
   55921      3.2      0.5     31.6     -0.6
   55921      3.1      0.3    333.8      9.5
   55921      3.8      0.2     72.4     -2.4
   55921      2.8      1.7    236.6     14.4
   55921      3.1      0.5    142.4     21.8
   55921      2.9      0.9    347.9     19.7
   55921      3.0      0.7    155.7     12.9
   55921      2.7      0.5    258.1     14.1
   55921      2.9      0.4    321.5      3.8
   55921      3.1      1.2    105.4      4.3
   55921      3.0      2.6    322.2     16.2
   55921      3.0      1.8    278.8     32.1
   55921      3.2      0.3    310.0     14.1
   55921      3.2      0.5    340.1      3.4
   55921      2.7      9.2     57.0     46.2
   55921      3.0      0.5    267.7     19.0
   55921      2.8      0.4    148.7     52.8
   55921      3.1      0.4    200.3     61.3
   55921      2.8      0.4     94.0     19.3
   55921      2.9      0.6     64.6     13.2
   55921      3.3      0.4    301.4     14.3
   55921      3.0      0.7     46.6     15.1
   55921      3.0      0.8    142.3     26.1
   55921      2.8      0.5    327.5      7.8
   55921      2.8      0.3    156.4     19.4
   55921      3.1      1.0    189.5      4.0
   55921      2.8      1.3     98.2     62.8
   55921      2.9      1.1    301.2     30.6
   55921      3.4      0.5    316.3     11.3
   55921      3.1      2.2     40.9     22.2
   55921      2.9      0.3     24.0     17.4
   55921      2.8      1.8     39.4     32.1
   55921      3.1      2.7     53.8     20.5
   55921      3.0      2.4    213.6     25.5
   55921      3.1      2.9    255.2     40.0
   55921      2.9      3.0    113.9      2.4
   55921      2.9      1.6    201.3      4.8
   55921      3.3      0.2    224.8     46.0
   55921      3.2      1.1    255.6     41.0
   55921      2.9      3.3     13.3     65.5
   55921      2.7      0.5    135.3     30.6
   55921      3.1      2.9    139.9      8.2
   55921      3.3      1.2    311.5     34.1
   55921      2.9      0.5    134.1     33.5
   55921      3.0      0.5    241.6      5.2
   55921      3.0      1.6    349.6     29.5
   55921      2.9      1.3    247.7     28.3
   55921      2.7      0.6    205.5     62.5
   55921      3.2      0.5    333.7     22.6
   55921      2.8      0.6    217.2     45.3
   55921      2.9      0.3    204.8     41.3
   55921      2.8      1.0    354.9     11.4
   55921      3.1      1.4     82.8      5.4
   55921      3.2      0.4    155.3     -3.2
   55921      2.9      1.6     63.4     43.5
   55921      3.1      0.3      6.6     12.2
   55921      2.7      0.9    340.2     64.2
   55921      2.7      0.9    327.5     28.0
   55921      2.9      0.6      2.5      8.7
   55921      3.0      0.9    216.3     37.2
   55921      3.4      2.2    126.8     65.1
   55921      3.4      1.4    314.9     42.0
   55921      3.0      0.6    277.9     56.5
   55921      3.3      0.7    130.2      4.1
   55921      3.0      0.3    226.4     20.3
   55921      2.8      0.6      8.6     41.8
   55921      3.0      2.8    345.0      3.4
   55921      2.9      0.6    334.1     11.5
   55921      3.0      1.0     32.2     28.1
   55921      3.4      4.6    124.1      8.0
   55921      3.5      0.7     56.6      6.5
   55921      2.8      0.7     29.2     21.4
   55921      3.2      0.5     37.1     -2.6
   55921      2.9      0.6    171.9      2.3
   55921      2.9      0.4    119.4      9.9
   55921      3.2      0.7    189.6     11.5
   55921      3.2      1.9     33.1     14.9
   55921      2.8      0.4    204.0     16.9
   55921      2.8      0.9    268.0     71.7
   55921      3.1      0.3    100.4      5.8
   55921      3.0      0.2    357.2      5.7
   55921      2.8      0.7    356.1     13.7
   55921      2.8      1.1    138.1     34.4
   55921      2.9      2.6    189.2     33.9
   55921      2.8      0.3     83.2     17.2
   55921      3.0      1.3    201.6     61.0
   55921      2.6      1.3    249.1     36.9
   55921      3.1      0.5    261.5     29.0
   55921      3.2      0.3    353.3     50.5
   55921      3.0      1.8    108.9     39.0
   55921      3.6      3.0    130.8     -0.2
   55921      3.1      1.6    156.9     18.6
   55921      3.1      1.9    186.0     12.5
   55921      3.2      1.7     86.4     14.4
   55921      3.5      2.4    276.9     -4.0
   55921      3.8      0.2    133.7     23.3
   55921      2.8      1.3    232.0     33.4
   55921      2.6      1.0    108.9     23.2
   55921      3.0      0.9    326.3     34.8
   55921      2.9      0.5    176.3     -1.6
   55921      3.0      1.1     15.3     38.4
   55921      3.5      0.3    317.1     17.8
   55921      3.4      1.4    285.1     18.2
   55921      2.7      0.7    242.3     14.9
   55921      3.3      0.2    335.6     12.1
   55921      3.3      0.5     48.4     19.3
   55921      3.1      0.9    182.7     -1.0
   55921      3.0      0.2    132.3     13.9
   55921      3.1      0.8     86.5     12.6
   55921      3.1      1.0    267.6     47.9
   55921      2.7      0.3    285.5     -0.3
   55921      3.5      3.6    339.4     15.7
   55921      3.0      2.3    359.5     18.7
   55921      3.0      0.3    139.3     14.4
   55921      3.1      0.4    101.3     60.8
   55922      3.3      0.3    263.4     -4.9
   55922      2.9      0.5     60.6     21.6
   55922      3.3      0.6     21.0     -1.2
   55922      3.1      0.6    187.6     24.1
   55922      4.1      1.8    209.6     -4.0
   55922      2.5      1.4    131.1     39.4
   55922      3.6      0.6     48.7     -0.8
   55922      3.5      1.0    128.7      3.2
   55922      2.8      1.5    254.6     -4.1
   55922      2.8      1.1    241.4     12.0
   55922      3.0      2.0    216.0     25.9
   55922      3.0      0.8    269.0      9.6
   55922      3.0      1.2    297.4     14.6
   55922      2.8      0.4     90.2     13.9
   55922      2.9      0.7     31.8     20.7
   55922      3.5      1.4    199.6     -1.4
   55922      3.0      4.6    221.7     -0.2
   55922      2.8      9.2    336.8     45.8
   55922      2.8      1.8    247.5     22.7
   55922      3.2      0.3     37.2     21.2
   55922      2.8      0.6    327.8     20.4
   55922      3.0      6.7    103.3     48.6
   55922      3.1      1.0    349.9     26.9
   55922      3.1      0.8     53.3      5.6
   55922      3.2      2.3    322.1     36.3
   55922      3.0      1.6    116.4      6.9
   55922      2.8      2.4     86.6     11.2
   55922      3.0      0.4    163.6     39.9
   55922      2.9      1.2    263.4     28.1
   55922      3.0      1.4    143.1     31.0
   55922      3.4      1.2    281.1     36.2
   55922      2.8      0.8    149.9     -1.5
   55922      2.7      1.6     92.9     23.0
   55922      3.1      0.3    288.3     -2.3
   55922      2.9      0.5    318.6     -1.3
   55922      3.2      0.6    295.9     79.6
   55922      2.9      0.4    239.7     16.8
   55922      3.1      1.0     68.4     10.3
   55922      3.0      1.5    301.9      4.9
   55922      2.9      0.5    328.7     15.9
   55922      3.1      7.2    258.7     65.0
   55922      3.3      1.5    160.0      5.2
   55922      4.2      4.3     41.7     -3.7
   55922      2.7      0.8    304.5     65.0
   55922      2.9      1.0     59.2     21.7
   55922      3.1      8.9    332.6     79.2
   55922      3.1      0.5    115.3     58.5
   55922      3.0      0.9    182.2     25.0
   55922      2.9      1.5    101.8     28.2
   55922      3.3      0.4    158.0     33.8
   55922      3.5      0.2     27.8     -4.1
   55922      2.9      0.6     86.7     35.3
   55922      2.7      0.5    160.6      3.8
   55922      2.9      3.2    186.1     36.4
   55922      2.3      0.9    301.3     52.5
   55922      2.8      1.1    265.0     50.9
   55922      2.9      1.9    257.9     15.9
   55922      2.9      0.8    242.2     24.2
   55922      2.9      1.3    113.7      1.7
   55922      3.3      0.7    277.0     19.3
   55922      2.9      0.6    291.3     35.7
   55922      2.7      1.9      5.9     12.1
   55922      3.2      0.9    174.3     -3.8
   55922      3.5      2.0    347.1     46.7
   55922      2.7      0.6    354.6      7.3
   55922      3.2      0.3    180.3     42.2
   55922      3.3      0.4    334.2     24.8
   55922      3.2      1.3    148.6     63.9
   55922      3.8      2.9     47.1     42.5
   55922      3.0      0.9    226.8     -1.4
   55922      2.8      2.3    265.2     23.1
   55922      3.1      0.6    138.6     68.1
   55922      3.2      1.8    239.9     24.2
   55922      2.6      1.1     93.8     -2.3
   55922      3.1      0.2    107.7     21.0
   55922      2.8      1.0    327.8     15.2
   55922      3.4      0.3    349.4     40.6
   55922      2.9      0.5    226.6     55.6
   55922      2.7      1.1    117.3     72.7
   55922      3.0      0.4    153.2     24.1
   55922      2.7      0.9    200.8      1.3
   55922      2.8      1.0    153.8      6.2
   55922      3.0      0.6    239.6     32.4
   55922      3.2      5.5    280.9     -0.1
   55922      3.6      1.5    334.8      8.3
   55922      2.9      1.0     29.9     21.6
   55922      3.7      1.6     23.3     66.1
   55922      2.8      0.7     41.7     37.9
   55922      4.1      0.9    168.0     56.0
   55922      3.1      0.3    236.8     -0.7
   55922      2.9      0.3     26.1      6.2
   55922      2.9      0.7    183.2      7.3
   55922      2.9      1.1    260.1     18.1
   55922      3.0      0.3    143.1     12.8
   55922      3.1      0.6      7.6     29.0
   55922      3.4      0.3    297.1     28.4
   55922      2.7      1.1    112.3     24.0
   55922      2.6      2.4    290.5     11.7
   55922      3.0      1.0    308.4     37.5
   55922      2.7      0.7    156.0     20.6
   55922      3.1      1.2    337.2     12.6
   55922      2.9      0.6     72.6      6.4
   55922      3.1      1.0    297.5     12.9
   55922      3.0      1.3    188.9     29.0
   55922      3.2      0.8    112.1     -4.1
   55922      3.0      0.8    217.5      3.6
   55922      3.0      0.3    164.4     23.3
   55922      2.8      0.4    100.2      4.8
   55922      3.0      0.5     67.9      5.0
   55922      3.0      1.9      5.1      4.2
   55922      3.1      0.5    136.1     71.5
   55922      3.0      0.5    286.3     10.5
   55922      3.2      0.2    197.8     47.5
   55922      3.6      1.0     59.5      9.4
   55922      2.5      1.0    243.9     34.7
   55922      2.7      4.9    345.8     51.9
   55922      3.1      0.2    217.8     16.1
   55922      2.9      4.6     31.0     33.2
   55922      2.9      0.3    220.1     40.5
   55922      2.9      0.4    175.4     16.4
   55922      3.1      0.5     27.4      1.2
   55922      2.9      1.1     99.3     24.0
   55922      2.8      2.2     50.0     28.7
   55922      2.6      0.9    142.0     66.4
   55922      3.0      6.7    337.8     64.5
   55922      2.7      0.6    225.4     28.7
   55922      3.2      0.4     78.9     53.7
   55922      3.0      1.0     39.0     -2.5
   55922      2.7      0.8    198.7     68.0
   55922      2.6      2.6    293.1     62.1
   55922      3.3      0.7    273.7      5.8
   55922      3.1      1.6    218.6     -1.1
   55922      3.2      0.2    204.2     40.9
   55922      2.9      0.4    229.1     31.2
   55922      3.1      3.1    343.2     73.1
   55922      3.4      2.9    285.0     42.7
   55922      3.4      2.3     29.4     17.8
   55922      3.5      0.8     89.9      7.0
   55922      2.7      1.1    304.2     -1.4
   55922      2.7      0.9    297.3     21.0
   55922      3.2      0.4    267.7     43.0
   55922      3.2      0.3    308.0      4.3
   55922      2.6      1.2    125.2     59.9
   55922      3.1      0.6    248.0      8.3
   55922      3.1      2.3    220.1     21.0
   55922      3.0      1.2    119.3      4.8
   55922      2.8      1.7    258.8     42.8
   55922      3.0      0.5    157.4     28.9
   55922      2.9      0.6    210.9      1.7
   55922      3.7      2.0    278.5      6.6
   55922      3.0      0.2    306.6     43.9
   55922      3.1      0.9    216.8     13.8
   55922      3.0      0.3    298.3     58.9
   55922      3.4      0.8    128.6      7.7
   55922      3.1      0.4    305.1     28.7
   55922      3.0      0.4     49.6      4.6
   55922      3.3      0.6     10.5     -1.8
   55922      3.1      1.7     69.6     74.1
   55922      2.8      0.4     66.4     84.0
   55922      3.1      0.3     38.1      6.2
   55922      3.9      0.7    112.5     -2.5
   55922      3.2      0.3     52.8     19.3
   55922      3.0      3.6    300.2     37.7
   55922      3.5      0.2     21.0     17.2
   55922      3.1      0.8     48.2     13.8
   55922      2.9      0.7    170.9     38.8
   55922      2.7      2.2    180.8     33.4
   55923      2.8      0.3    321.7     37.4
   55923      3.0      0.6     95.1     47.2
   55923      2.9      0.6    131.3     34.7
   55923      2.8      0.6    109.7     -0.7
   55923      3.0      0.8    262.3     -1.4
   55923      3.0      0.6    340.8     17.4
   55923      3.2      1.7      1.6     50.3
   55923      2.9      2.2     44.7     60.2
   55923      3.3      1.8    113.7     -0.1
   55923      2.9      1.6    301.7      1.7
   55923      3.0      0.2    262.8     13.5
   55923      2.9      0.3    324.5     66.8
   55923      2.8      0.9     71.8     15.8
   55923      3.6      4.9    200.7     26.8
   55923      2.9      1.0    265.7     -1.6
   55923      3.2      0.6    218.1      5.6
   55923      2.8      0.3    357.4     47.4
   55923      3.0      1.1     31.0     20.3
   55923      3.0      0.4    236.5     31.5
   55923      3.0      1.4    342.8      3.3
   55923      3.4      1.0    165.4     16.7
   55923      2.8      3.1    121.7     32.5
   55923      2.8      0.5    212.9     38.9
   55923      3.0      3.0    124.2     47.0
   55923      3.4      0.3      8.1     19.7
   55923      3.3      2.8    101.2      9.2
   55923      3.2      0.5    238.5      1.7
   55923      2.9      0.5    260.7      6.2
   55923      3.2      0.4    259.9      6.3
   55923      3.2      0.8    325.1     13.5
   55923      3.4      1.6    205.1      1.2
   55923      3.1      0.2    319.5     23.8
   55923      2.9      1.3    103.7     52.2
   55923      2.8      0.5     20.5     11.7
   55923      2.8      0.6      1.8     25.3
   55923      2.8      0.7      9.9     64.6
   55923      2.9      0.5    356.0     13.8
   55923      2.9      0.6    254.9     11.6
   55923      2.9      1.4    153.5      3.5
   55923      3.4      1.2     80.8     12.6
   55923      3.1      0.5     73.5     -5.0
   55923      3.1      0.6    228.4     25.4
   55923      3.2      1.0    202.2     -1.9
   55923      3.1      0.6    176.0     48.9
   55923      2.9      1.1     55.5     11.1
   55923      3.1      0.5    184.6      0.9
   55923      3.0      1.2      2.0     29.5
   55923      3.2      0.5     72.2      4.6
   55923      3.1      0.4    116.3      3.7
   55923      2.8      1.1    269.9      3.4
   55923      3.5      0.9      7.1     36.3
   55923      2.6      0.9    339.4     69.0
   55923      2.9      7.6    354.5     38.2
   55923      2.7      1.3    299.8     16.1
   55923      2.9      0.5    330.5      3.6
   55923      2.9      1.2    159.4      7.1
   55923      3.5      0.8    199.8     32.2
   55923      2.8      0.7    359.8     29.0
   55923      2.8      0.7    114.4      1.1
   55923      3.0      1.3    214.2     33.0
   55923      3.2      0.4    130.7      6.7
   55923      3.0      0.6    116.2     35.7
   55923      2.6      0.6    260.6      4.3
   55923      2.9      1.3     87.1     40.7
   55923      2.7      0.5    172.8     22.1
   55923      3.8      0.3    310.6      6.2
   55923      3.5      1.3    296.0      2.7
   55923      3.0      2.0     85.6     31.2
   55923      3.2      0.3     42.1     26.8
   55923      3.2      0.4    105.4     -0.7
   55923      3.0      0.4    121.3     -0.3
   55923      3.4      0.4    241.8      5.3
   55923      3.1      0.6     48.5      2.9
   55923      3.1      1.9    206.4     49.9
   55923      2.5      0.5     75.6     50.5
   55923      3.0      1.5    328.1     58.0
   55923      2.8      0.6    174.0     37.0
   55923      3.1      0.4     96.8     20.3
   55923      3.1      1.4     58.0     12.7
   55923      3.2      0.5    106.5     51.6
   55923      2.9      1.3    329.6     -1.5
   55923      2.8      0.5    262.2     19.7
   55923      3.4      1.3     37.0     15.2
   55923      2.8      0.6      6.9     27.2
   55923      2.9      0.6     12.0     24.4
   55923      2.6      3.9    320.5     42.0
   55923      3.6      0.3     96.4     20.6
   55923      3.3      1.0     10.7      0.2
   55923      3.0      0.6    245.4     16.4
   55923      3.3      4.2    290.4     45.0
   55923      3.0      1.1    346.7     13.5
   55923      2.9      0.3    255.8     42.0
   55923      3.0      0.3    336.0     18.6
   55923      2.9      0.7     19.6     53.8
   55923      3.1      0.7    203.8     19.7
   55923      2.9      1.3    214.9     10.7
   55923      3.3      0.2     11.5     29.4
   55923      2.8      0.8     41.3     -2.9
   55923      3.0      0.3    178.8      5.2
   55923      3.1      1.8    266.7     12.2
   55923      3.3      0.4     37.1     67.3
   55923      3.3      0.4    279.7      8.7
   55923      2.7      0.8    113.1     61.9
   55923      2.7      0.5    106.5      0.9
   55923      3.5      0.9    176.4     -3.7
   55923      2.7      0.4     46.0     -3.6
   55923      2.8      0.5    353.8     40.3
   55923      3.1      2.6    190.1     48.8
   55923      3.1      0.7    209.4     30.0
   55923      3.0      0.9     14.7      5.8
   55923      4.3      6.6     95.5     -3.5
   55923      3.1      0.4    220.7     -4.5
   55923      3.2      2.3    116.1      8.0
   55923      2.7      1.3    315.9     15.3
   55923      3.5      0.4    180.4     11.0
